window,start_year,end_year,role,area_code,area_name,nonmgr_occ_code,mgr_occ_code,nonmgr_emp_t,nonmgr_emp_t1,mgr_emp_t,mgr_emp_t1,nonmgr_wage_t,nonmgr_wage_t1,mgr_wage_t,mgr_wage_t1,dln_nonmgr_mgr_emp_ratio,dln_nonmgr_mgr_wage_ratio,weight
2017-2018,2017,2018,Pre-gAI,32580,"McAllen-Edinburg-Mission, TX",15-1131,11-3021,70,70,60,80,75730,76300,131870,110040,-0.287682072451781,0.1884712079279138,130.0
2017-2018,2017,2018,Pre-gAI,32780,"Medford, OR",15-1131,11-3021,70,50,100,110,67570,70760,93970,99700,-0.4317824164255377,-0.0130603228453176,170.0
2017-2018,2017,2018,Pre-gAI,32820,"Memphis, TN-MS-AR",15-1131,11-3021,770,620,990,1110,72010,83830,122280,116120,-0.3310813879863366,0.2036752982551952,1760.0
2017-2018,2017,2018,Pre-gAI,33340,"Milwaukee-Waukesha-West Allis, WI",15-1131,11-3021,1430,1630,2640,2530,83040,87920,125270,127900,0.1734651849656511,0.036327589949091,4070.0
2017-2018,2017,2018,Pre-gAI,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",15-1131,11-3021,3750,3880,8000,8110,89770,88830,146450,148490,0.020422987205377,-0.024359955621215,11750.0
2017-2018,2017,2018,Pre-gAI,33660,"Mobile, AL",15-1131,11-3021,470,670,240,270,71170,95890,116700,113680,0.236761982024524,0.3243493753580752,710.0
2017-2018,2017,2018,Pre-gAI,33700,"Modesto, CA",15-1131,11-3021,100,100,120,150,69970,71650,125940,133750,-0.2231435513142098,-0.0364402071991438,220.0
2017-2018,2017,2018,Pre-gAI,33740,"Monroe, LA",15-1131,11-3021,100,60,50,50,64170,67010,136210,142970,-0.5108256237659907,-0.005130955359167,150.0
2017-2018,2017,2018,Pre-gAI,33860,"Montgomery, AL",15-1131,11-3021,900,820,300,290,77740,78610,110740,112820,-0.0591888713903308,-0.0074795245354207,1200.0
2017-2018,2017,2018,Pre-gAI,34060,"Morgantown, WV",15-1131,11-3021,70,70,130,110,91680,96370,123660,123150,0.1670540846631662,0.0540234364606423,200.0
2017-2018,2017,2018,Pre-gAI,34940,"Naples-Immokalee-Marco Island, FL",15-1131,11-3021,40,50,90,110,63460,61220,134250,133010,0.0224728558520586,-0.0266564326140139,130.0
2017-2018,2017,2018,Pre-gAI,35380,"New Orleans-Metairie, LA",15-1131,11-3021,690,740,570,680,67320,90730,118730,126970,-0.1064978487346462,0.2313318634549331,1260.0
2017-2018,2017,2018,Pre-gAI,35840,"North Port-Sarasota-Bradenton, FL",15-1131,11-3021,110,230,240,330,73040,75280,122030,115000,0.4191452120122446,0.0895420467709093,350.0
2017-2018,2017,2018,Pre-gAI,36260,"Ogden-Clearfield, UT",15-1131,11-3021,590,420,620,560,75700,80250,122070,120540,-0.2380851313124088,0.0709816041935323,1210.0
2017-2018,2017,2018,Pre-gAI,36420,"Oklahoma City, OK",15-1131,11-3021,960,690,1750,1750,79410,82460,107990,117790,-0.3302416868705768,-0.0491757253543903,2710.0
2017-2018,2017,2018,Pre-gAI,36540,"Omaha-Council Bluffs, NE-IA",15-1131,11-3021,1790,1790,1360,1530,81070,80050,123480,126460,-0.1177830356563833,-0.0365083925534007,3150.0
2017-2018,2017,2018,Pre-gAI,36740,"Orlando-Kissimmee-Sanford, FL",15-1131,11-3021,1640,1620,2640,3070,90840,92130,131790,131460,-0.1631687370326953,0.0166080297038506,4280.0
2017-2018,2017,2018,Pre-gAI,36780,"Oshkosh-Neenah, WI",15-1131,11-3021,100,110,230,190,65210,70800,116310,125320,0.286365416567034,0.0076347435615196,330.0
2017-2018,2017,2018,Pre-gAI,37100,"Oxnard-Thousand Oaks-Ventura, CA",15-1131,11-3021,310,290,470,450,80240,85170,152810,159570,-0.0232062625589332,0.0163397376941395,780.0
2017-2018,2017,2018,Pre-gAI,37340,"Palm Bay-Melbourne-Titusville, FL",15-1131,11-3021,240,220,550,510,63000,70350,140880,141550,-0.0115038244814845,0.1056035097989075,790.0
2017-2018,2017,2018,Pre-gAI,37860,"Pensacola-Ferry Pass-Brent, FL",15-1131,11-3021,60,60,150,190,61950,57290,106350,100910,-0.2363887780642305,-0.0256950084848561,210.0
2017-2018,2017,2018,Pre-gAI,37900,"Peoria, IL",15-1131,11-3021,200,170,270,430,72860,74810,150510,154140,-0.6278821791870083,0.0025800211183198,470.0
2017-2018,2017,2018,Pre-gAI,38060,"Phoenix-Mesa-Scottsdale, AZ",15-1131,11-3021,3590,2520,5890,5980,90100,98880,138280,140080,-0.3690578712759005,0.0800537561709158,9480.0
2017-2018,2017,2018,Pre-gAI,38300,"Pittsburgh, PA",15-1131,11-3021,1810,1830,3130,3250,72990,78030,139030,143720,-0.026632870213989,0.0335936976012628,4940.0
2017-2018,2017,2018,Pre-gAI,38660,"Ponce, PR",15-1131,11-3021,60,70,70,60,42640,41610,66230,64920,0.3083013596545167,-0.0044744670122417,130.0
2017-2018,2017,2018,Pre-gAI,38900,"Portland-Vancouver-Hillsboro, OR-WA",15-1131,11-3021,2430,2160,4550,4570,84920,85740,138280,134630,-0.1221690075996376,0.0363601643970559,6980.0
2017-2018,2017,2018,Pre-gAI,38940,"Port St. Lucie, FL",15-1131,11-3021,60,120,150,130,71350,80250,113390,111190,0.8362480242006186,0.1371421723558704,210.0
2017-2018,2017,2018,Pre-gAI,39340,"Provo-Orem, UT",15-1131,11-3021,840,970,880,1080,88520,94240,142830,147420,-0.060900232985944,0.0309856608338219,1720.0
2017-2018,2017,2018,Pre-gAI,39540,"Racine, WI",15-1131,11-3021,60,70,90,100,72360,77370,121060,133630,0.0487901641694319,-0.0318430482951596,150.0
2017-2018,2017,2018,Pre-gAI,39580,"Raleigh, NC",15-1131,11-3021,1440,1590,3200,3150,98060,105290,141170,145620,0.11483925961237,0.0401032605751239,4640.0
2017-2018,2017,2018,Pre-gAI,39740,"Reading, PA",15-1131,11-3021,210,160,230,240,74130,86290,124100,131720,-0.3144933299024376,0.0923026425539857,440.0
2017-2018,2017,2018,Pre-gAI,39900,"Reno, NV",15-1131,11-3021,420,410,330,350,82990,81050,125480,134000,-0.0829380516019938,-0.0893472870571054,750.0
2017-2018,2017,2018,Pre-gAI,40060,"Richmond, VA",15-1131,11-3021,850,1280,1550,1510,96210,96100,146830,155450,0.435524287533623,-0.058192667926843,2400.0
2017-2018,2017,2018,Pre-gAI,40140,"Riverside-San Bernardino-Ontario, CA",15-1131,11-3021,830,730,1120,1320,78820,83060,135160,148250,-0.2926842179394833,-0.0400443095959958,1950.0
2017-2018,2017,2018,Pre-gAI,40220,"Roanoke, VA",15-1131,11-3021,180,140,160,160,101190,84720,147740,141580,-0.2513144282809061,-0.135059192693969,340.0
2017-2018,2017,2018,Pre-gAI,40380,"Rochester, NY",15-1131,11-3021,1190,1150,1190,1280,80860,80130,140100,142470,-0.1070981355563671,-0.0258439463088244,2380.0
2017-2018,2017,2018,Pre-gAI,40420,"Rockford, IL",15-1131,11-3021,150,100,130,150,69950,84230,115350,116190,-0.5485659517488377,0.1785146536407744,280.0
2017-2018,2017,2018,Pre-gAI,40900,"Sacramento--Roseville--Arden-Arcade, CA",15-1131,11-3021,2950,2510,2440,2790,82160,82220,138200,149830,-0.2955659737361997,-0.0800693908720536,5390.0
2017-2018,2017,2018,Pre-gAI,41060,"St. Cloud, MN",15-1131,11-3021,70,80,160,180,90810,67540,109890,110320,0.0157483569681391,-0.299954764770529,230.0
2017-2018,2017,2018,Pre-gAI,41100,"St. George, UT",15-1131,11-3021,100,110,40,40,85500,75800,113820,116730,0.0953101798043247,-0.1456634057839825,140.0
2017-2018,2017,2018,Pre-gAI,41140,"St. Joseph, MO-KS",15-1131,11-3021,30,30,50,50,77550,77130,119000,122750,0.0,-0.0364568532397406,80.0
2017-2018,2017,2018,Pre-gAI,41180,"St. Louis, MO-IL",15-1131,11-3021,3520,2890,3170,3130,85060,82510,139870,136100,-0.1845059041485375,-0.0031138815754434,6690.0
2017-2018,2017,2018,Pre-gAI,41420,"Salem, OR",15-1131,11-3021,210,140,220,170,83180,85280,105150,112900,-0.1476359988060647,-0.0461815429041386,430.0
2017-2018,2017,2018,Pre-gAI,41500,"Salinas, CA",15-1131,11-3021,80,110,190,230,98190,98950,154150,143020,0.1273984943558255,0.0826519685792854,270.0
2017-2018,2017,2018,Pre-gAI,41540,"Salisbury, MD-DE",15-1131,11-3021,100,60,90,140,82710,76490,145020,129140,-0.95265837604503,0.0377940763750853,190.0
2017-2018,2017,2018,Pre-gAI,41620,"Salt Lake City, UT",15-1131,11-3021,2030,1640,3310,3600,80820,81340,111390,114590,-0.2973252072906817,-0.0219095427525074,5340.0
2017-2018,2017,2018,Pre-gAI,41700,"San Antonio-New Braunfels, TX",15-1131,11-3021,1130,810,1260,1330,98050,88910,154990,143300,-0.3870058853101776,-0.0194326666344744,2390.0
2017-2018,2017,2018,Pre-gAI,41740,"San Diego-Carlsbad, CA",15-1131,11-3021,4700,4260,4650,5310,97150,101350,155020,157540,-0.2310179640893163,0.026198443652747,9350.0
2017-2018,2017,2018,Pre-gAI,41940,"San Jose-Sunnyvale-Santa Clara, CA",15-1131,11-3021,5010,3910,11950,13880,104470,106180,204180,205650,-0.3976162178006377,0.0090620813705449,16960.0
2017-2018,2017,2018,Pre-gAI,41980,"San Juan-Carolina-Caguas, PR",15-1131,11-3021,1130,1220,1230,1160,48880,48260,81750,81650,0.1352273902869688,-0.0115412643055656,2360.0
2017-2018,2017,2018,Pre-gAI,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",15-1131,11-3021,150,220,140,150,93630,96360,129210,123980,0.3139993807691543,0.0700590582562283,290.0
2017-2018,2017,2018,Pre-gAI,42100,"Santa Cruz-Watsonville, CA",15-1131,11-3021,180,160,200,200,93370,97860,132510,142550,-0.1177830356563834,-0.0260669097169932,380.0
2017-2018,2017,2018,Pre-gAI,42200,"Santa Maria-Santa Barbara, CA",15-1131,11-3021,230,230,510,510,85910,95590,161010,169590,0.0,0.0548506909272442,740.0
2017-2018,2017,2018,Pre-gAI,42540,"Scranton--Wilkes-Barre--Hazleton, PA",15-1131,11-3021,240,180,390,360,70770,73840,124980,120910,-0.2076393647782445,0.0755726654216836,630.0
2017-2018,2017,2018,Pre-gAI,43100,"Sheboygan, WI",15-1131,11-3021,110,130,110,110,65880,66630,142950,146580,0.1670540846631662,-0.0137564144643771,220.0
2017-2018,2017,2018,Pre-gAI,43340,"Shreveport-Bossier City, LA",15-1131,11-3021,110,160,150,180,64050,67960,103220,100970,0.1923718926474561,0.0812944581653395,260.0
2017-2018,2017,2018,Pre-gAI,43620,"Sioux Falls, SD",15-1131,11-3021,410,360,150,150,56800,58180,135130,138130,-0.1300531282481978,0.0020473346780761,560.0
2017-2018,2017,2018,Pre-gAI,43780,"South Bend-Mishawaka, IN-MI",15-1131,11-3021,200,140,210,230,62730,73260,96450,96050,-0.4476467221444589,0.1593308053791887,410.0
2017-2018,2017,2018,Pre-gAI,43900,"Spartanburg, SC",15-1131,11-3021,160,180,140,210,79770,73540,133470,102230,-0.2876820724517809,0.1853335386672253,300.0
2017-2018,2017,2018,Pre-gAI,44060,"Spokane-Spokane Valley, WA",15-1131,11-3021,230,190,530,530,67850,67950,118470,124120,-0.1910552367627094,-0.045116321297237,760.0
2017-2018,2017,2018,Pre-gAI,44180,"Springfield, MO",15-1131,11-3021,370,410,280,220,70410,70700,103050,112070,0.3438162108769714,-0.0797990943559834,650.0
2017-2018,2017,2018,Pre-gAI,44700,"Stockton-Lodi, CA",15-1131,11-3021,70,90,160,170,86000,82300,125860,129540,0.1906898064644712,-0.0727957242264671,230.0
2017-2018,2017,2018,Pre-gAI,45060,"Syracuse, NY",15-1131,11-3021,520,740,480,510,77330,82880,140160,146680,0.2921967528063076,0.0238430838751848,1000.0
2017-2018,2017,2018,Pre-gAI,45300,"Tampa-St. Petersburg-Clearwater, FL",15-1131,11-3021,2090,1740,2670,3430,79660,77890,134240,139650,-0.4337607415159723,-0.0619800524939306,4760.0
2017-2018,2017,2018,Pre-gAI,45780,"Toledo, OH",15-1131,11-3021,190,200,440,510,77070,72550,119770,123530,-0.0963427044185141,-0.0913489250490119,630.0
2017-2018,2017,2018,Pre-gAI,45820,"Topeka, KS",15-1131,11-3021,200,110,220,260,73950,70380,113200,118240,-0.7648910854187866,-0.0930403486941787,420.0
2017-2018,2017,2018,Pre-gAI,45940,"Trenton, NJ",15-1131,11-3021,970,850,930,930,86950,77130,162100,158750,-0.1320597220130663,-0.0989581398855549,1900.0
2017-2018,2017,2018,Pre-gAI,46060,"Tucson, AZ",15-1131,11-3021,650,630,740,710,88380,90870,122890,128410,0.0101326726587499,-0.0161544095420149,1390.0
2017-2018,2017,2018,Pre-gAI,46140,"Tulsa, OK",15-1131,11-3021,580,530,970,1040,80160,83460,114880,117380,-0.1598310176322873,0.0188144079965774,1550.0
2017-2018,2017,2018,Pre-gAI,46220,"Tuscaloosa, AL",15-1131,11-3021,350,410,60,60,71740,69360,110960,100340,0.1582240052148942,0.0668672173186191,410.0
2017-2018,2017,2018,Pre-gAI,46520,"Urban Honolulu, HI",15-1131,11-3021,300,360,670,750,77230,74370,123420,125920,0.0695260626486101,-0.0577889596421359,970.0
2017-2018,2017,2018,Pre-gAI,46540,"Utica-Rome, NY",15-1131,11-3021,170,140,140,140,77550,75730,124140,132790,-0.1941560144409574,-0.091107478513546,310.0
2017-2018,2017,2018,Pre-gAI,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",15-1131,11-3021,650,540,1120,1190,78250,84260,147490,150570,-0.2460278451477976,0.0533307116670669,1770.0
2017-2018,2017,2018,Pre-gAI,47380,"Waco, TX",15-1131,11-3021,120,110,70,80,66660,67800,134540,107140,-0.2205427696141523,0.2446822842114016,190.0
2017-2018,2017,2018,Pre-gAI,47580,"Warner Robins, GA",15-1131,11-3021,70,40,70,60,74520,76840,117770,117430,-0.4054651081081644,0.0335489506434354,140.0
2017-2018,2017,2018,Pre-gAI,47940,"Waterloo-Cedar Falls, IA",15-1131,11-3021,80,50,120,130,65540,69780,108320,110310,-0.5500463369192718,0.0444820176706338,200.0
2017-2018,2017,2018,Pre-gAI,48140,"Wausau, WI",15-1131,11-3021,50,50,120,100,67310,69760,112090,125740,0.1823215567939545,-0.0791621973438085,170.0
2017-2018,2017,2018,Pre-gAI,48620,"Wichita, KS",15-1131,11-3021,250,190,470,380,65350,71290,109330,116440,-0.0618754037180874,0.023993337628277,720.0
2017-2018,2017,2018,Pre-gAI,48700,"Williamsport, PA",15-1131,11-3021,60,60,50,60,74490,74340,127300,116370,-0.1823215567939546,0.0877560121242964,110.0
2017-2018,2017,2018,Pre-gAI,48900,"Wilmington, NC",15-1131,11-3021,200,170,190,190,72690,83460,126830,122320,-0.1625189294977748,0.1743706971253938,390.0
2017-2018,2017,2018,Pre-gAI,49180,"Winston-Salem, NC",15-1131,11-3021,290,190,450,430,81270,80860,139980,144920,-0.3773944767432762,-0.0397399913179714,740.0
2017-2018,2017,2018,Pre-gAI,49620,"York-Hanover, PA",15-1131,11-3021,250,210,220,220,86730,92660,150840,154100,-0.1743533871447778,0.0447549653562242,470.0
2017-2018,2017,2018,Pre-gAI,49660,"Youngstown-Warren-Boardman, OH-PA",15-1131,11-3021,60,40,160,120,61930,66530,113370,120160,-0.1177830356563836,0.0134808768175094,220.0
2017-2018,2017,2018,Pre-gAI,70750,"Bangor, ME",15-1131,11-3021,70,90,70,80,86620,86130,97090,103730,0.1177830356563834,-0.0718259390470813,140.0
2017-2018,2017,2018,Pre-gAI,72400,"Burlington-South Burlington, VT",15-1131,11-3021,360,370,310,300,71370,87410,134190,129460,0.0601887970111052,0.2386168326049229,670.0
2017-2018,2017,2018,Pre-gAI,72850,"Danbury, CT",15-1131,11-3021,280,180,290,270,83710,71600,135790,139190,-0.3703737882968944,-0.180993702233971,570.0
2017-2018,2017,2018,Pre-gAI,73450,"Hartford-West Hartford-East Hartford, CT",15-1131,11-3021,1560,1000,3210,3590,93130,106250,144010,141680,-0.5565670866197087,0.1481101894056729,4770.0
2017-2018,2017,2018,Pre-gAI,74650,"Lewiston-Auburn, ME",15-1131,11-3021,120,60,110,70,76690,83050,107980,123650,-0.241162056816888,-0.0558374548947482,230.0
2017-2018,2017,2018,Pre-gAI,74950,"Manchester, NH",15-1131,11-3021,300,200,340,400,78970,81010,128180,156420,-0.5679840376059393,-0.1736046007644743,640.0
2017-2018,2017,2018,Pre-gAI,75700,"New Haven, CT",15-1131,11-3021,320,270,670,680,80850,88850,126410,122740,-0.1847141225805382,0.1238162641240597,990.0
2017-2018,2017,2018,Pre-gAI,76750,"Portland-South Portland, ME",15-1131,11-3021,400,380,700,820,80160,92100,123630,132810,-0.2095172996024444,0.0672240045313827,1100.0
2017-2018,2017,2018,Pre-gAI,76900,"Portsmouth, NH-ME",15-1131,11-3021,230,250,350,430,98400,74460,132270,151870,-0.1224704452650976,-0.4169583393178595,580.0
2017-2018,2017,2018,Pre-gAI,77200,"Providence-Warwick, RI-MA",15-1131,11-3021,1120,1180,1270,1340,76870,95300,144140,145770,-0.0014669603217498,0.2036691397094894,2390.0
2017-2018,2017,2018,Pre-gAI,78100,"Springfield, MA-CT",15-1131,11-3021,260,330,810,870,83480,93000,119220,118480,0.1669520594628532,0.114218766776493,1070.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),10180,"Abilene, TX",15-1251,11-3021,40,40,90,100,79380,73660,128800,123390,-0.1053605156578262,-0.0318757935781893,130.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),10420,"Akron, OH",15-1251,11-3021,150,140,740,870,74130,77530,140610,146060,-0.2308358969373654,0.0068172539729999,890.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),10580,"Albany-Schenectady-Troy, NY",15-1251,11-3021,1650,1480,1530,1540,82290,87180,149550,157760,-0.1152478811576592,0.0042812474142568,3180.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),10740,"Albuquerque, NM",15-1251,11-3021,400,420,610,650,77700,82050,129020,137650,-0.0147232415528937,-0.0102732403220225,1010.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),10900,"Allentown-Bethlehem-Easton, PA-NJ",15-1251,11-3021,280,230,700,690,92700,100800,141960,148060,-0.1823215567939548,0.0416976138288022,980.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),11020,"Altoona, PA",15-1251,11-3021,50,40,90,80,77880,78020,116050,117620,-0.1053605156578263,-0.0116419327368524,140.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),11100,"Amarillo, TX",15-1251,11-3021,60,40,130,170,81340,82140,137540,134100,-0.6737290947028437,0.0351162016533911,190.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),11180,"Ames, IA",15-1251,11-3021,40,40,190,180,83600,97700,127840,129740,0.0540672212702757,0.1411050731911364,230.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),11260,"Anchorage, AK",15-1251,11-3021,250,330,280,310,91160,98350,125580,133640,0.175849042288337,0.0137097286549922,530.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),11460,"Ann Arbor, MI",15-1251,11-3021,350,340,890,950,82860,96320,137660,159880,-0.0942280587416533,0.0008868880383503,1240.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),11540,"Appleton, WI",15-1251,11-3021,80,70,180,190,83440,85010,139310,146410,-0.1875986138947984,-0.0310681535505066,260.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),11700,"Asheville, NC",15-1251,11-3021,90,90,280,270,91690,93550,134640,129240,0.0363676441708746,0.0610161395845423,370.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),12020,"Athens-Clarke County, GA",15-1251,11-3021,50,30,150,140,83420,62000,119220,112170,-0.4418327522790393,-0.2357987555890591,200.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),12060,"Atlanta-Sandy Springs-Roswell, GA",15-1251,11-3021,2090,1460,10640,11250,108160,97870,162470,173730,-0.4144752749934055,-0.166980545421075,12730.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),12100,"Atlantic City-Hammonton, NJ",15-1251,11-3021,210,170,600,640,95780,107020,146330,152610,-0.2758476148047779,0.0689405355702469,810.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),12260,"Augusta-Richmond County, GA-SC",15-1251,11-3021,90,80,220,240,97920,87820,129560,132450,-0.2047944126460134,-0.1309226750453947,310.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),12420,"Austin-Round Rock, TX",15-1251,11-3021,1940,1420,6930,9030,83660,97350,159430,164770,-0.5767236556891497,0.1186061581540902,8870.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),12540,"Bakersfield, CA",15-1251,11-3021,90,70,350,390,82800,90780,153100,163180,-0.3595280129211387,0.0282483523000895,440.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),12580,"Baltimore-Columbia-Towson, MD",15-1251,11-3021,1600,1640,5780,5890,92520,104030,154530,165320,0.0058402976111622,0.0497597443216374,7380.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),13140,"Beaumont-Port Arthur, TX",15-1251,11-3021,70,60,130,200,92110,71630,131650,132460,-0.5849335959197126,-0.2576033614882991,200.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),13740,"Billings, MT",15-1251,11-3021,110,80,90,120,85050,108440,122700,126220,-0.6061358035703157,0.2146736413493664,200.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),13780,"Binghamton, NY",15-1251,11-3021,130,130,180,210,78900,83360,153470,168080,-0.1541506798272582,-0.035947598196513,310.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),13820,"Birmingham-Hoover, AL",15-1251,11-3021,700,510,1410,1480,92420,95560,132820,130690,-0.3651219927109801,0.0495776385191115,2110.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),14020,"Bloomington, IN",15-1251,11-3021,320,310,280,290,71050,76950,124900,129620,-0.0668400181258504,0.0426783298737405,600.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),14260,"Boise City, ID",15-1251,11-3021,510,360,880,820,75070,78810,119800,127620,-0.2776891270542625,-0.0146145319782045,1390.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),14500,"Boulder, CO",15-1251,11-3021,300,370,890,1250,118970,149080,181080,197010,-0.1299568365880923,0.1412961478193898,1190.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),15380,"Buffalo-Cheektowaga-Niagara Falls, NY",15-1251,11-3021,790,610,890,1130,84480,93620,156400,165670,-0.497325437273911,0.0451481860747376,1680.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),15680,"California-Lexington Park, MD",15-1251,11-3021,120,100,150,170,86110,101490,154320,154720,-0.3074846997479606,0.1617460596451422,270.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),15940,"Canton-Massillon, OH",15-1251,11-3021,60,60,190,180,70350,80110,126990,129440,0.0540672212702757,0.1108087965573879,250.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),15980,"Cape Coral-Fort Myers, FL",15-1251,11-3021,210,120,380,400,105080,89460,146040,151980,-0.6109090823229735,-0.2007987432668398,590.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),16300,"Cedar Rapids, IA",15-1251,11-3021,190,170,440,450,82740,89070,133080,132910,-0.133698490962283,0.0749976601275471,630.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),16580,"Champaign-Urbana, IL",15-1251,11-3021,140,120,330,370,81230,87150,115860,133030,-0.2685610310050024,-0.0678459661241688,470.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),16620,"Charleston, WV",15-1251,11-3021,100,80,140,160,68160,59950,120210,135040,-0.3566749439387324,-0.2446778185790211,240.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),16740,"Charlotte-Concord-Gastonia, NC-SC",15-1251,11-3021,1170,910,5620,6000,109940,114100,160930,166300,-0.3167422336033614,0.0043165960670371,6790.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),16980,"Chicago-Naperville-Elgin, IL-IN-WI",15-1251,11-3021,2230,1670,15130,18960,105130,90570,157220,165260,-0.5148299280699746,-0.1989485401083102,17360.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),17020,"Chico, CA",15-1251,11-3021,40,30,110,100,72080,92840,145230,140010,-0.1923718926474562,0.2897058120960326,150.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),17140,"Cincinnati, OH-KY-IN",15-1251,11-3021,760,580,2780,2620,84520,91840,148220,157680,-0.2110137198103716,0.0211897335021482,3540.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),17460,"Cleveland-Elyria, OH",15-1251,11-3021,790,730,2780,2500,73200,85120,146130,158820,0.0271717845097603,0.0675917556455643,3570.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),17860,"Columbia, MO",15-1251,11-3021,90,70,180,270,70920,77210,115500,129500,-0.6567795363890706,-0.0294338500630269,270.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),17900,"Columbia, SC",15-1251,11-3021,730,190,980,900,93070,96840,125510,132100,-1.2608626536416438,-0.0114655409836861,1710.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),18140,"Columbus, OH",15-1251,11-3021,640,480,3130,3240,87110,91760,146450,148490,-0.3222223977039571,0.0381712423560868,3770.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),18580,"Corpus Christi, TX",15-1251,11-3021,90,50,170,250,71390,72120,135940,133990,-0.9734491457141036,0.0246220364387228,260.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),18700,"Corvallis, OR",15-1251,11-3021,40,50,150,140,100930,100620,139240,149120,0.2921364228011613,-0.0716284501816384,190.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),18880,"Crestview-Fort Walton Beach-Destin, FL",15-1251,11-3021,100,100,250,230,85670,88680,139930,152910,0.083381608939051,-0.0541755366802799,350.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),19100,"Dallas-Fort Worth-Arlington, TX",15-1251,11-3021,4640,3500,15980,21260,88110,96230,159010,161350,-0.5674408303184693,0.0735463003160058,20620.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),19140,"Dalton, GA",15-1251,11-3021,40,50,110,110,123500,122340,148440,156210,0.2231435513142097,-0.0604575219041336,150.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),19340,"Davenport-Moline-Rock Island, IA-IL",15-1251,11-3021,90,50,430,400,87880,86490,134790,130840,-0.5154660033224927,0.013799361882006,520.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),19380,"Dayton, OH",15-1251,11-3021,340,190,1020,820,69600,76260,140500,146390,-0.3636679794297028,0.0503171826795237,1360.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),19660,"Deltona-Daytona Beach-Ormond Beach, FL",15-1251,11-3021,110,60,270,250,73270,83260,117930,127730,-0.5291747624341873,0.0479895606421501,380.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),19780,"Des Moines-West Des Moines, IA",15-1251,11-3021,580,380,1600,1520,80050,92460,139270,142440,-0.371563556432483,0.1216183157727793,2180.0
2021-2022,2021,2022,Pre-gAI recovery period (Supplementary),19820,"Detroit-Warren-Dearborn, MI",15-1251,11-3021,1740,1710,6690,7760,87690,97510,145230,154730,-0.1657602027668594,0.0427840991738948,8430.0
